fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones,moneda_original,exportaciones_orig,importaciones_orig
2017-06,Reino Unido,GB,Japon,JP,733333333.3333334,880000000.0,GBP,733333333.3333334,880000000.0
2017-07,Reino Unido,GB,Japon,JP,733333333.3333334,880000000.0,GBP,733333333.3333334,880000000.0
2017-08,Reino Unido,GB,Japon,JP,733333333.3333334,880000000.0,GBP,733333333.3333334,880000000.0
2017-09,Reino Unido,GB,Japon,JP,806666666.6666667,968000000.0000001,GBP,806666666.6666667,968000000.0000001
2017-10,Reino Unido,GB,Japon,JP,806666666.6666667,968000000.0000001,GBP,806666666.6666667,968000000.0000001
2017-11,Reino Unido,GB,Japon,JP,806666666.6666667,968000000.0000001,GBP,806666666.6666667,968000000.0000001
2017-12,Reino Unido,GB,Japon,JP,733333333.3333334,880000000.0,GBP,733333333.3333334,880000000.0
2018-01,Reino Unido,GB,Japon,JP,750000000.0,900000000.0,GBP,750000000.0,900000000.0
2018-02,Reino Unido,GB,Japon,JP,750000000.0,900000000.0,GBP,750000000.0,900000000.0
2018-03,Reino Unido,GB,Japon,JP,825000000.0000001,990000000.0000001,GBP,825000000.0000001,990000000.0000001
2018-04,Reino Unido,GB,Japon,JP,825000000.0000001,990000000.0000001,GBP,825000000.0000001,990000000.0000001
2018-05,Reino Unido,GB,Japon,JP,750000000.0,900000000.0,GBP,750000000.0,900000000.0
2018-06,Reino Unido,GB,Japon,JP,750000000.0,900000000.0,GBP,750000000.0,900000000.0
2018-07,Reino Unido,GB,Japon,JP,750000000.0,900000000.0,GBP,750000000.0,900000000.0
2018-08,Reino Unido,GB,Japon,JP,750000000.0,900000000.0,GBP,750000000.0,900000000.0
2018-09,Reino Unido,GB,Japon,JP,825000000.0000001,990000000.0000001,GBP,825000000.0000001,990000000.0000001
2018-10,Reino Unido,GB,Japon,JP,825000000.0000001,990000000.0000001,GBP,825000000.0000001,990000000.0000001
2018-11,Reino Unido,GB,Japon,JP,825000000.0000001,990000000.0000001,GBP,825000000.0000001,990000000.0000001
2018-12,Reino Unido,GB,Japon,JP,750000000.0,900000000.0,GBP,750000000.0,900000000.0
2019-01,Reino Unido,GB,Japon,JP,766666666.6666667,920000000.0,GBP,766666666.6666667,920000000.0
2019-02,Reino Unido,GB,Japon,JP,766666666.6666667,920000000.0,GBP,766666666.6666667,920000000.0
2019-03,Reino Unido,GB,Japon,JP,843333333.3333335,1012000000.0000001,GBP,843333333.3333335,1012000000.0000001
2019-04,Reino Unido,GB,Japon,JP,843333333.3333335,1012000000.0000001,GBP,843333333.3333335,1012000000.0000001
2019-05,Reino Unido,GB,Japon,JP,766666666.6666667,920000000.0,GBP,766666666.6666667,920000000.0
2019-06,Reino Unido,GB,Japon,JP,766666666.6666667,920000000.0,GBP,766666666.6666667,920000000.0
2019-07,Reino Unido,GB,Japon,JP,766666666.6666667,920000000.0,GBP,766666666.6666667,920000000.0
2019-08,Reino Unido,GB,Japon,JP,766666666.6666667,920000000.0,GBP,766666666.6666667,920000000.0
2019-09,Reino Unido,GB,Japon,JP,843333333.3333335,1012000000.0000001,GBP,843333333.3333335,1012000000.0000001
2019-10,Reino Unido,GB,Japon,JP,843333333.3333335,1012000000.0000001,GBP,843333333.3333335,1012000000.0000001
2019-11,Reino Unido,GB,Japon,JP,843333333.3333335,1012000000.0000001,GBP,843333333.3333335,1012000000.0000001
2019-12,Reino Unido,GB,Japon,JP,766666666.6666667,920000000.0,GBP,766666666.6666667,920000000.0
2020-01,Reino Unido,GB,Japon,JP,783333333.3333334,940000000.0,GBP,783333333.3333334,940000000.0
2020-02,Reino Unido,GB,Japon,JP,783333333.3333334,940000000.0,GBP,783333333.3333334,940000000.0
2020-03,Reino Unido,GB,Japon,JP,861666666.6666667,1034000000.0000001,GBP,861666666.6666667,1034000000.0000001
2020-04,Reino Unido,GB,Japon,JP,861666666.6666667,1034000000.0000001,GBP,861666666.6666667,1034000000.0000001
2020-05,Reino Unido,GB,Japon,JP,783333333.3333334,940000000.0,GBP,783333333.3333334,940000000.0
2020-06,Reino Unido,GB,Japon,JP,783333333.3333334,940000000.0,GBP,783333333.3333334,940000000.0
2020-07,Reino Unido,GB,Japon,JP,783333333.3333334,940000000.0,GBP,783333333.3333334,940000000.0
2020-08,Reino Unido,GB,Japon,JP,783333333.3333334,940000000.0,GBP,783333333.3333334,940000000.0
2020-09,Reino Unido,GB,Japon,JP,861666666.6666667,1034000000.0000001,GBP,861666666.6666667,1034000000.0000001
2020-10,Reino Unido,GB,Japon,JP,861666666.6666667,1034000000.0000001,GBP,861666666.6666667,1034000000.0000001
2020-11,Reino Unido,GB,Japon,JP,861666666.6666667,1034000000.0000001,GBP,861666666.6666667,1034000000.0000001
2020-12,Reino Unido,GB,Japon,JP,783333333.3333334,940000000.0,GBP,783333333.3333334,940000000.0
2021-01,Reino Unido,GB,Japon,JP,800000000.0,960000000.0,GBP,800000000.0,960000000.0
2021-02,Reino Unido,GB,Japon,JP,800000000.0,960000000.0,GBP,800000000.0,960000000.0
2021-03,Reino Unido,GB,Japon,JP,880000000.0000001,1056000000.0000001,GBP,880000000.0000001,1056000000.0000001
2021-04,Reino Unido,GB,Japon,JP,880000000.0000001,1056000000.0000001,GBP,880000000.0000001,1056000000.0000001
2021-05,Reino Unido,GB,Japon,JP,800000000.0,960000000.0,GBP,800000000.0,960000000.0
2021-06,Reino Unido,GB,Japon,JP,800000000.0,960000000.0,GBP,800000000.0,960000000.0
2021-07,Reino Unido,GB,Japon,JP,800000000.0,960000000.0,GBP,800000000.0,960000000.0
2021-08,Reino Unido,GB,Japon,JP,800000000.0,960000000.0,GBP,800000000.0,960000000.0
2021-09,Reino Unido,GB,Japon,JP,880000000.0000001,1056000000.0000001,GBP,880000000.0000001,1056000000.0000001
2021-10,Reino Unido,GB,Japon,JP,880000000.0000001,1056000000.0000001,GBP,880000000.0000001,1056000000.0000001
2021-11,Reino Unido,GB,Japon,JP,880000000.0000001,1056000000.0000001,GBP,880000000.0000001,1056000000.0000001
2021-12,Reino Unido,GB,Japon,JP,800000000.0,960000000.0,GBP,800000000.0,960000000.0
2022-01,Reino Unido,GB,Japon,JP,816666666.6666667,980000000.0,GBP,816666666.6666667,980000000.0
2022-02,Reino Unido,GB,Japon,JP,816666666.6666667,980000000.0,GBP,816666666.6666667,980000000.0
2022-03,Reino Unido,GB,Japon,JP,898333333.3333335,1078000000.0,GBP,898333333.3333335,1078000000.0
2022-04,Reino Unido,GB,Japon,JP,898333333.3333335,1078000000.0,GBP,898333333.3333335,1078000000.0
2022-05,Reino Unido,GB,Japon,JP,816666666.6666667,980000000.0,GBP,816666666.6666667,980000000.0
2022-06,Reino Unido,GB,Japon,JP,816666666.6666667,980000000.0,GBP,816666666.6666667,980000000.0
2022-07,Reino Unido,GB,Japon,JP,816666666.6666667,980000000.0,GBP,816666666.6666667,980000000.0
2022-08,Reino Unido,GB,Japon,JP,816666666.6666667,980000000.0,GBP,816666666.6666667,980000000.0
2022-09,Reino Unido,GB,Japon,JP,898333333.3333335,1078000000.0,GBP,898333333.3333335,1078000000.0
2022-10,Reino Unido,GB,Japon,JP,898333333.3333335,1078000000.0,GBP,898333333.3333335,1078000000.0
2022-11,Reino Unido,GB,Japon,JP,898333333.3333335,1078000000.0,GBP,898333333.3333335,1078000000.0
2022-12,Reino Unido,GB,Japon,JP,816666666.6666667,980000000.0,GBP,816666666.6666667,980000000.0
2023-01,Reino Unido,GB,Japon,JP,833333333.3333334,1000000000.0,GBP,833333333.3333334,1000000000.0
2023-02,Reino Unido,GB,Japon,JP,833333333.3333334,1000000000.0,GBP,833333333.3333334,1000000000.0
2023-03,Reino Unido,GB,Japon,JP,916666666.6666667,1100000000.0,GBP,916666666.6666667,1100000000.0
2023-04,Reino Unido,GB,Japon,JP,916666666.6666667,1100000000.0,GBP,916666666.6666667,1100000000.0
2023-05,Reino Unido,GB,Japon,JP,833333333.3333334,1000000000.0,GBP,833333333.3333334,1000000000.0
2023-06,Reino Unido,GB,Japon,JP,833333333.3333334,1000000000.0,GBP,833333333.3333334,1000000000.0
2023-07,Reino Unido,GB,Japon,JP,833333333.3333334,1000000000.0,GBP,833333333.3333334,1000000000.0
2023-08,Reino Unido,GB,Japon,JP,833333333.3333334,1000000000.0,GBP,833333333.3333334,1000000000.0
2023-09,Reino Unido,GB,Japon,JP,916666666.6666667,1100000000.0,GBP,916666666.6666667,1100000000.0
2023-10,Reino Unido,GB,Japon,JP,916666666.6666667,1100000000.0,GBP,916666666.6666667,1100000000.0
2023-11,Reino Unido,GB,Japon,JP,916666666.6666667,1100000000.0,GBP,916666666.6666667,1100000000.0
2023-12,Reino Unido,GB,Japon,JP,833333333.3333334,1000000000.0,GBP,833333333.3333334,1000000000.0
2024-01,Reino Unido,GB,Japon,JP,850000000.0,1020000000.0,GBP,850000000.0,1020000000.0
2024-02,Reino Unido,GB,Japon,JP,850000000.0,1020000000.0,GBP,850000000.0,1020000000.0
2024-03,Reino Unido,GB,Japon,JP,935000000.0000001,1122000000.0,GBP,935000000.0000001,1122000000.0
2024-04,Reino Unido,GB,Japon,JP,935000000.0000001,1122000000.0,GBP,935000000.0000001,1122000000.0
2024-05,Reino Unido,GB,Japon,JP,850000000.0,1020000000.0,GBP,850000000.0,1020000000.0
2024-06,Reino Unido,GB,Japon,JP,850000000.0,1020000000.0,GBP,850000000.0,1020000000.0
2024-07,Reino Unido,GB,Japon,JP,850000000.0,1020000000.0,GBP,850000000.0,1020000000.0
2024-08,Reino Unido,GB,Japon,JP,850000000.0,1020000000.0,GBP,850000000.0,1020000000.0
2024-09,Reino Unido,GB,Japon,JP,935000000.0000001,1122000000.0,GBP,935000000.0000001,1122000000.0
2024-10,Reino Unido,GB,Japon,JP,935000000.0000001,1122000000.0,GBP,935000000.0000001,1122000000.0
2024-11,Reino Unido,GB,Japon,JP,935000000.0000001,1122000000.0,GBP,935000000.0000001,1122000000.0
2024-12,Reino Unido,GB,Japon,JP,850000000.0,1020000000.0,GBP,850000000.0,1020000000.0
2025-01,Reino Unido,GB,Japon,JP,866666666.6666667,1040000000.0,GBP,866666666.6666667,1040000000.0
2025-02,Reino Unido,GB,Japon,JP,866666666.6666667,1040000000.0,GBP,866666666.6666667,1040000000.0
2025-03,Reino Unido,GB,Japon,JP,953333333.3333335,1144000000.0,GBP,953333333.3333335,1144000000.0
2025-04,Reino Unido,GB,Japon,JP,953333333.3333335,1144000000.0,GBP,953333333.3333335,1144000000.0
2025-05,Reino Unido,GB,Japon,JP,866666666.6666667,1040000000.0,GBP,866666666.6666667,1040000000.0
2025-06,Reino Unido,GB,Japon,JP,866666666.6666667,1040000000.0,GBP,866666666.6666667,1040000000.0
2025-07,Reino Unido,GB,Japon,JP,866666666.6666667,1040000000.0,GBP,866666666.6666667,1040000000.0
2025-08,Reino Unido,GB,Japon,JP,866666666.6666667,1040000000.0,GBP,866666666.6666667,1040000000.0
2025-09,Reino Unido,GB,Japon,JP,953333333.3333335,1144000000.0,GBP,953333333.3333335,1144000000.0
2025-10,Reino Unido,GB,Japon,JP,953333333.3333335,1144000000.0,GBP,953333333.3333335,1144000000.0
2025-11,Reino Unido,GB,Japon,JP,953333333.3333335,1144000000.0,GBP,953333333.3333335,1144000000.0
2025-12,Reino Unido,GB,Japon,JP,866666666.6666667,1040000000.0,GBP,866666666.6666667,1040000000.0
2026-01,Reino Unido,GB,Japon,JP,883333333.3333334,1060000000.0,GBP,883333333.3333334,1060000000.0
2026-02,Reino Unido,GB,Japon,JP,883333333.3333334,1060000000.0,GBP,883333333.3333334,1060000000.0
2013-01,Reino Unido,GB,Corea del Sur,KR,333333333.3333334,533333333.3333333,GBP,333333333.3333334,533333333.3333333
2013-02,Reino Unido,GB,Corea del Sur,KR,333333333.3333334,533333333.3333333,GBP,333333333.3333334,533333333.3333333
2013-03,Reino Unido,GB,Corea del Sur,KR,366666666.66666675,586666666.6666667,GBP,366666666.66666675,586666666.6666667
2013-04,Reino Unido,GB,Corea del Sur,KR,366666666.66666675,586666666.6666667,GBP,366666666.66666675,586666666.6666667
2013-05,Reino Unido,GB,Corea del Sur,KR,333333333.3333334,533333333.3333333,GBP,333333333.3333334,533333333.3333333
2013-06,Reino Unido,GB,Corea del Sur,KR,333333333.3333334,533333333.3333333,GBP,333333333.3333334,533333333.3333333
2013-07,Reino Unido,GB,Corea del Sur,KR,333333333.3333334,533333333.3333333,GBP,333333333.3333334,533333333.3333333
2013-08,Reino Unido,GB,Corea del Sur,KR,333333333.3333334,533333333.3333333,GBP,333333333.3333334,533333333.3333333
2013-09,Reino Unido,GB,Corea del Sur,KR,366666666.66666675,586666666.6666667,GBP,366666666.66666675,586666666.6666667
2013-10,Reino Unido,GB,Corea del Sur,KR,366666666.66666675,586666666.6666667,GBP,366666666.66666675,586666666.6666667
2013-11,Reino Unido,GB,Corea del Sur,KR,366666666.66666675,586666666.6666667,GBP,366666666.66666675,586666666.6666667
2013-12,Reino Unido,GB,Corea del Sur,KR,333333333.3333334,533333333.3333333,GBP,333333333.3333334,533333333.3333333
2014-01,Reino Unido,GB,Corea del Sur,KR,341666666.6666667,546666666.6666666,GBP,341666666.6666667,546666666.6666666
2014-02,Reino Unido,GB,Corea del Sur,KR,341666666.6666667,546666666.6666666,GBP,341666666.6666667,546666666.6666666
2014-03,Reino Unido,GB,Corea del Sur,KR,375833333.3333334,601333333.3333334,GBP,375833333.3333334,601333333.3333334
2014-04,Reino Unido,GB,Corea del Sur,KR,375833333.3333334,601333333.3333334,GBP,375833333.3333334,601333333.3333334
2014-05,Reino Unido,GB,Corea del Sur,KR,341666666.6666667,546666666.6666666,GBP,341666666.6666667,546666666.6666666
2014-06,Reino Unido,GB,Corea del Sur,KR,341666666.6666667,546666666.6666666,GBP,341666666.6666667,546666666.6666666
2014-07,Reino Unido,GB,Corea del Sur,KR,341666666.6666667,546666666.6666666,GBP,341666666.6666667,546666666.6666666
2014-08,Reino Unido,GB,Corea del Sur,KR,341666666.6666667,546666666.6666666,GBP,341666666.6666667,546666666.6666666
2014-09,Reino Unido,GB,Corea del Sur,KR,375833333.3333334,601333333.3333334,GBP,375833333.3333334,601333333.3333334
2014-10,Reino Unido,GB,Corea del Sur,KR,375833333.3333334,601333333.3333334,GBP,375833333.3333334,601333333.3333334
2014-11,Reino Unido,GB,Corea del Sur,KR,375833333.3333334,601333333.3333334,GBP,375833333.3333334,601333333.3333334
2014-12,Reino Unido,GB,Corea del Sur,KR,341666666.6666667,546666666.6666666,GBP,341666666.6666667,546666666.6666666
2015-01,Reino Unido,GB,Corea del Sur,KR,350000000.0,560000000.0,GBP,350000000.0,560000000.0
2015-02,Reino Unido,GB,Corea del Sur,KR,350000000.0,560000000.0,GBP,350000000.0,560000000.0
2015-03,Reino Unido,GB,Corea del Sur,KR,385000000.00000006,616000000.0,GBP,385000000.00000006,616000000.0
2015-04,Reino Unido,GB,Corea del Sur,KR,385000000.00000006,616000000.0,GBP,385000000.00000006,616000000.0
2015-05,Reino Unido,GB,Corea del Sur,KR,350000000.0,560000000.0,GBP,350000000.0,560000000.0
2015-06,Reino Unido,GB,Corea del Sur,KR,350000000.0,560000000.0,GBP,350000000.0,560000000.0
2015-07,Reino Unido,GB,Corea del Sur,KR,350000000.0,560000000.0,GBP,350000000.0,560000000.0
2015-08,Reino Unido,GB,Corea del Sur,KR,350000000.0,560000000.0,GBP,350000000.0,560000000.0
2015-09,Reino Unido,GB,Corea del Sur,KR,385000000.00000006,616000000.0,GBP,385000000.00000006,616000000.0
2015-10,Reino Unido,GB,Corea del Sur,KR,385000000.00000006,616000000.0,GBP,385000000.00000006,616000000.0
2015-11,Reino Unido,GB,Corea del Sur,KR,385000000.00000006,616000000.0,GBP,385000000.00000006,616000000.0
2015-12,Reino Unido,GB,Corea del Sur,KR,350000000.0,560000000.0,GBP,350000000.0,560000000.0
2016-01,Reino Unido,GB,Corea del Sur,KR,358333333.3333334,573333333.3333333,GBP,358333333.3333334,573333333.3333333
2016-02,Reino Unido,GB,Corea del Sur,KR,358333333.3333334,573333333.3333333,GBP,358333333.3333334,573333333.3333333
2016-03,Reino Unido,GB,Corea del Sur,KR,394166666.66666675,630666666.6666666,GBP,394166666.66666675,630666666.6666666
2016-04,Reino Unido,GB,Corea del Sur,KR,394166666.66666675,630666666.6666666,GBP,394166666.66666675,630666666.6666666
2016-05,Reino Unido,GB,Corea del Sur,KR,358333333.3333334,573333333.3333333,GBP,358333333.3333334,573333333.3333333
2016-06,Reino Unido,GB,Corea del Sur,KR,358333333.3333334,573333333.3333333,GBP,358333333.3333334,573333333.3333333
2016-07,Reino Unido,GB,Corea del Sur,KR,358333333.3333334,573333333.3333333,GBP,358333333.3333334,573333333.3333333
2016-08,Reino Unido,GB,Corea del Sur,KR,358333333.3333334,573333333.3333333,GBP,358333333.3333334,573333333.3333333
2016-09,Reino Unido,GB,Corea del Sur,KR,394166666.66666675,630666666.6666666,GBP,394166666.66666675,630666666.6666666
2016-10,Reino Unido,GB,Corea del Sur,KR,394166666.66666675,630666666.6666666,GBP,394166666.66666675,630666666.6666666
2016-11,Reino Unido,GB,Corea del Sur,KR,394166666.66666675,630666666.6666666,GBP,394166666.66666675,630666666.6666666
2016-12,Reino Unido,GB,Corea del Sur,KR,358333333.3333334,573333333.3333333,GBP,358333333.3333334,573333333.3333333
2017-01,Reino Unido,GB,Corea del Sur,KR,366666666.6666667,586666666.6666666,GBP,366666666.6666667,586666666.6666666
2017-02,Reino Unido,GB,Corea del Sur,KR,366666666.6666667,586666666.6666666,GBP,366666666.6666667,586666666.6666666
2017-03,Reino Unido,GB,Corea del Sur,KR,403333333.3333334,645333333.3333334,GBP,403333333.3333334,645333333.3333334
2017-04,Reino Unido,GB,Corea del Sur,KR,403333333.3333334,645333333.3333334,GBP,403333333.3333334,645333333.3333334
2017-05,Reino Unido,GB,Corea del Sur,KR,366666666.6666667,586666666.6666666,GBP,366666666.6666667,586666666.6666666
2017-06,Reino Unido,GB,Corea del Sur,KR,366666666.6666667,586666666.6666666,GBP,366666666.6666667,586666666.6666666
2017-07,Reino Unido,GB,Corea del Sur,KR,366666666.6666667,586666666.6666666,GBP,366666666.6666667,586666666.6666666
2017-08,Reino Unido,GB,Corea del Sur,KR,366666666.6666667,586666666.6666666,GBP,366666666.6666667,586666666.6666666
2017-09,Reino Unido,GB,Corea del Sur,KR,403333333.3333334,645333333.3333334,GBP,403333333.3333334,645333333.3333334
2017-10,Reino Unido,GB,Corea del Sur,KR,403333333.3333334,645333333.3333334,GBP,403333333.3333334,645333333.3333334
2017-11,Reino Unido,GB,Corea del Sur,KR,403333333.3333334,645333333.3333334,GBP,403333333.3333334,645333333.3333334
2017-12,Reino Unido,GB,Corea del Sur,KR,366666666.6666667,586666666.6666666,GBP,366666666.6666667,586666666.6666666
2018-01,Reino Unido,GB,Corea del Sur,KR,375000000.0,600000000.0,GBP,375000000.0,600000000.0
2018-02,Reino Unido,GB,Corea del Sur,KR,375000000.0,600000000.0,GBP,375000000.0,600000000.0
2018-03,Reino Unido,GB,Corea del Sur,KR,412500000.00000006,660000000.0,GBP,412500000.00000006,660000000.0
2018-04,Reino Unido,GB,Corea del Sur,KR,412500000.00000006,660000000.0,GBP,412500000.00000006,660000000.0
2018-05,Reino Unido,GB,Corea del Sur,KR,375000000.0,600000000.0,GBP,375000000.0,600000000.0
2018-06,Reino Unido,GB,Corea del Sur,KR,375000000.0,600000000.0,GBP,375000000.0,600000000.0
2018-07,Reino Unido,GB,Corea del Sur,KR,375000000.0,600000000.0,GBP,375000000.0,600000000.0
2018-08,Reino Unido,GB,Corea del Sur,KR,375000000.0,600000000.0,GBP,375000000.0,600000000.0
2018-09,Reino Unido,GB,Corea del Sur,KR,412500000.00000006,660000000.0,GBP,412500000.00000006,660000000.0
2018-10,Reino Unido,GB,Corea del Sur,KR,412500000.00000006,660000000.0,GBP,412500000.00000006,660000000.0
2018-11,Reino Unido,GB,Corea del Sur,KR,412500000.00000006,660000000.0,GBP,412500000.00000006,660000000.0
2018-12,Reino Unido,GB,Corea del Sur,KR,375000000.0,600000000.0,GBP,375000000.0,600000000.0
2019-01,Reino Unido,GB,Corea del Sur,KR,383333333.3333334,613333333.3333334,GBP,383333333.3333334,613333333.3333334
2019-02,Reino Unido,GB,Corea del Sur,KR,383333333.3333334,613333333.3333334,GBP,383333333.3333334,613333333.3333334
2019-03,Reino Unido,GB,Corea del Sur,KR,421666666.66666675,674666666.6666667,GBP,421666666.66666675,674666666.6666667
2019-04,Reino Unido,GB,Corea del Sur,KR,421666666.66666675,674666666.6666667,GBP,421666666.66666675,674666666.6666667
2019-05,Reino Unido,GB,Corea del Sur,KR,383333333.3333334,613333333.3333334,GBP,383333333.3333334,613333333.3333334
2019-06,Reino Unido,GB,Corea del Sur,KR,383333333.3333334,613333333.3333334,GBP,383333333.3333334,613333333.3333334
2019-07,Reino Unido,GB,Corea del Sur,KR,383333333.3333334,613333333.3333334,GBP,383333333.3333334,613333333.3333334
2019-08,Reino Unido,GB,Corea del Sur,KR,383333333.3333334,613333333.3333334,GBP,383333333.3333334,613333333.3333334
2019-09,Reino Unido,GB,Corea del Sur,KR,421666666.66666675,674666666.6666667,GBP,421666666.66666675,674666666.6666667
2019-10,Reino Unido,GB,Corea del Sur,KR,421666666.66666675,674666666.6666667,GBP,421666666.66666675,674666666.6666667
2019-11,Reino Unido,GB,Corea del Sur,KR,421666666.66666675,674666666.6666667,GBP,421666666.66666675,674666666.6666667
2019-12,Reino Unido,GB,Corea del Sur,KR,383333333.3333334,613333333.3333334,GBP,383333333.3333334,613333333.3333334
2020-01,Reino Unido,GB,Corea del Sur,KR,391666666.6666667,626666666.6666666,GBP,391666666.6666667,626666666.6666666
2020-02,Reino Unido,GB,Corea del Sur,KR,391666666.6666667,626666666.6666666,GBP,391666666.6666667,626666666.6666666
2020-03,Reino Unido,GB,Corea del Sur,KR,430833333.3333334,689333333.3333334,GBP,430833333.3333334,689333333.3333334
2020-04,Reino Unido,GB,Corea del Sur,KR,430833333.3333334,689333333.3333334,GBP,430833333.3333334,689333333.3333334
2020-05,Reino Unido,GB,Corea del Sur,KR,391666666.6666667,626666666.6666666,GBP,391666666.6666667,626666666.6666666
2020-06,Reino Unido,GB,Corea del Sur,KR,391666666.6666667,626666666.6666666,GBP,391666666.6666667,626666666.6666666
2020-07,Reino Unido,GB,Corea del Sur,KR,391666666.6666667,626666666.6666666,GBP,391666666.6666667,626666666.6666666
2020-08,Reino Unido,GB,Corea del Sur,KR,391666666.6666667,626666666.6666666,GBP,391666666.6666667,626666666.6666666
2020-09,Reino Unido,GB,Corea del Sur,KR,430833333.3333334,689333333.3333334,GBP,430833333.3333334,689333333.3333334
2020-10,Reino Unido,GB,Corea del Sur,KR,430833333.3333334,689333333.3333334,GBP,430833333.3333334,689333333.3333334
2020-11,Reino Unido,GB,Corea del Sur,KR,430833333.3333334,689333333.3333334,GBP,430833333.3333334,689333333.3333334
2020-12,Reino Unido,GB,Corea del Sur,KR,391666666.6666667,626666666.6666666,GBP,391666666.6666667,626666666.6666666
2021-01,Reino Unido,GB,Corea del Sur,KR,400000000.0,639999999.9999999,GBP,400000000.0,639999999.9999999
2021-02,Reino Unido,GB,Corea del Sur,KR,400000000.0,639999999.9999999,GBP,400000000.0,639999999.9999999
2021-03,Reino Unido,GB,Corea del Sur,KR,440000000.00000006,703999999.9999999,GBP,440000000.00000006,703999999.9999999
2021-04,Reino Unido,GB,Corea del Sur,KR,440000000.00000006,703999999.9999999,GBP,440000000.00000006,703999999.9999999
2021-05,Reino Unido,GB,Corea del Sur,KR,400000000.0,639999999.9999999,GBP,400000000.0,639999999.9999999
2021-06,Reino Unido,GB,Corea del Sur,KR,400000000.0,639999999.9999999,GBP,400000000.0,639999999.9999999
2021-07,Reino Unido,GB,Corea del Sur,KR,400000000.0,639999999.9999999,GBP,400000000.0,639999999.9999999
2021-08,Reino Unido,GB,Corea del Sur,KR,400000000.0,639999999.9999999,GBP,400000000.0,639999999.9999999
2021-09,Reino Unido,GB,Corea del Sur,KR,440000000.00000006,703999999.9999999,GBP,440000000.00000006,703999999.9999999
2021-10,Reino Unido,GB,Corea del Sur,KR,440000000.00000006,703999999.9999999,GBP,440000000.00000006,703999999.9999999
2021-11,Reino Unido,GB,Corea del Sur,KR,440000000.00000006,703999999.9999999,GBP,440000000.00000006,703999999.9999999
2021-12,Reino Unido,GB,Corea del Sur,KR,400000000.0,639999999.9999999,GBP,400000000.0,639999999.9999999
2022-01,Reino Unido,GB,Corea del Sur,KR,408333333.3333334,653333333.3333333,GBP,408333333.3333334,653333333.3333333
2022-02,Reino Unido,GB,Corea del Sur,KR,408333333.3333334,653333333.3333333,GBP,408333333.3333334,653333333.3333333
2022-03,Reino Unido,GB,Corea del Sur,KR,449166666.66666675,718666666.6666666,GBP,449166666.66666675,718666666.6666666
2022-04,Reino Unido,GB,Corea del Sur,KR,449166666.66666675,718666666.6666666,GBP,449166666.66666675,718666666.6666666
2022-05,Reino Unido,GB,Corea del Sur,KR,408333333.3333334,653333333.3333333,GBP,408333333.3333334,653333333.3333333
2022-06,Reino Unido,GB,Corea del Sur,KR,408333333.3333334,653333333.3333333,GBP,408333333.3333334,653333333.3333333
2022-07,Reino Unido,GB,Corea del Sur,KR,408333333.3333334,653333333.3333333,GBP,408333333.3333334,653333333.3333333
2022-08,Reino Unido,GB,Corea del Sur,KR,408333333.3333334,653333333.3333333,GBP,408333333.3333334,653333333.3333333
2022-09,Reino Unido,GB,Corea del Sur,KR,449166666.66666675,718666666.6666666,GBP,449166666.66666675,718666666.6666666
2022-10,Reino Unido,GB,Corea del Sur,KR,449166666.66666675,718666666.6666666,GBP,449166666.66666675,718666666.6666666
2022-11,Reino Unido,GB,Corea del Sur,KR,449166666.66666675,718666666.6666666,GBP,449166666.66666675,718666666.6666666
2022-12,Reino Unido,GB,Corea del Sur,KR,408333333.3333334,653333333.3333333,GBP,408333333.3333334,653333333.3333333
2023-01,Reino Unido,GB,Corea del Sur,KR,416666666.6666667,666666666.6666666,GBP,416666666.6666667,666666666.6666666
2023-02,Reino Unido,GB,Corea del Sur,KR,416666666.6666667,666666666.6666666,GBP,416666666.6666667,666666666.6666666
2023-03,Reino Unido,GB,Corea del Sur,KR,458333333.3333334,733333333.3333334,GBP,458333333.3333334,733333333.3333334
2023-04,Reino Unido,GB,Corea del Sur,KR,458333333.3333334,733333333.3333334,GBP,458333333.3333334,733333333.3333334
2023-05,Reino Unido,GB,Corea del Sur,KR,416666666.6666667,666666666.6666666,GBP,416666666.6666667,666666666.6666666
2023-06,Reino Unido,GB,Corea del Sur,KR,416666666.6666667,666666666.6666666,GBP,416666666.6666667,666666666.6666666
2023-07,Reino Unido,GB,Corea del Sur,KR,416666666.6666667,666666666.6666666,GBP,416666666.6666667,666666666.6666666
2023-08,Reino Unido,GB,Corea del Sur,KR,416666666.6666667,666666666.6666666,GBP,416666666.6666667,666666666.6666666
2023-09,Reino Unido,GB,Corea del Sur,KR,458333333.3333334,733333333.3333334,GBP,458333333.3333334,733333333.3333334
2023-10,Reino Unido,GB,Corea del Sur,KR,458333333.3333334,733333333.3333334,GBP,458333333.3333334,733333333.3333334
2023-11,Reino Unido,GB,Corea del Sur,KR,458333333.3333334,733333333.3333334,GBP,458333333.3333334,733333333.3333334
2023-12,Reino Unido,GB,Corea del Sur,KR,416666666.6666667,666666666.6666666,GBP,416666666.6666667,666666666.6666666
2024-01,Reino Unido,GB,Corea del Sur,KR,425000000.0,680000000.0,GBP,425000000.0,680000000.0
2024-02,Reino Unido,GB,Corea del Sur,KR,425000000.0,680000000.0,GBP,425000000.0,680000000.0
