fecha,pais,pais_code,sector,sector_code,exportaciones,importaciones,balance,moneda_original,exportaciones_orig,importaciones_orig
2019-12,Reino Unido,GB,Productos químicos,5,4983333333.333334,5750000000.0,-766666666.666666,GBP,4983333333.333334,5750000000.0
2020-01,Reino Unido,GB,Productos químicos,5,5091666666.666667,5875000000.0,-783333333.333333,GBP,5091666666.666667,5875000000.0
2020-02,Reino Unido,GB,Productos químicos,5,5091666666.666667,5875000000.0,-783333333.333333,GBP,5091666666.666667,5875000000.0
2020-03,Reino Unido,GB,Productos químicos,5,5600833333.333334,6462500000.000001,-861666666.666667,GBP,5600833333.333334,6462500000.000001
2020-04,Reino Unido,GB,Productos químicos,5,5600833333.333334,6462500000.000001,-861666666.666667,GBP,5600833333.333334,6462500000.000001
2020-05,Reino Unido,GB,Productos químicos,5,5091666666.666667,5875000000.0,-783333333.333333,GBP,5091666666.666667,5875000000.0
2020-06,Reino Unido,GB,Productos químicos,5,5091666666.666667,5875000000.0,-783333333.333333,GBP,5091666666.666667,5875000000.0
2020-07,Reino Unido,GB,Productos químicos,5,5091666666.666667,5875000000.0,-783333333.333333,GBP,5091666666.666667,5875000000.0
2020-08,Reino Unido,GB,Productos químicos,5,5091666666.666667,5875000000.0,-783333333.333333,GBP,5091666666.666667,5875000000.0
2020-09,Reino Unido,GB,Productos químicos,5,5600833333.333334,6462500000.000001,-861666666.666667,GBP,5600833333.333334,6462500000.000001
2020-10,Reino Unido,GB,Productos químicos,5,5600833333.333334,6462500000.000001,-861666666.666667,GBP,5600833333.333334,6462500000.000001
2020-11,Reino Unido,GB,Productos químicos,5,5600833333.333334,6462500000.000001,-861666666.666667,GBP,5600833333.333334,6462500000.000001
2020-12,Reino Unido,GB,Productos químicos,5,5091666666.666667,5875000000.0,-783333333.333333,GBP,5091666666.666667,5875000000.0
2021-01,Reino Unido,GB,Productos químicos,5,5200000000.0,6000000000.0,-800000000.0,GBP,5200000000.0,6000000000.0
2021-02,Reino Unido,GB,Productos químicos,5,5200000000.0,6000000000.0,-800000000.0,GBP,5200000000.0,6000000000.0
2021-03,Reino Unido,GB,Productos químicos,5,5720000000.0,6600000000.000001,-880000000.000001,GBP,5720000000.0,6600000000.000001
2021-04,Reino Unido,GB,Productos químicos,5,5720000000.0,6600000000.000001,-880000000.000001,GBP,5720000000.0,6600000000.000001
2021-05,Reino Unido,GB,Productos químicos,5,5200000000.0,6000000000.0,-800000000.0,GBP,5200000000.0,6000000000.0
2021-06,Reino Unido,GB,Productos químicos,5,5200000000.0,6000000000.0,-800000000.0,GBP,5200000000.0,6000000000.0
2021-07,Reino Unido,GB,Productos químicos,5,5200000000.0,6000000000.0,-800000000.0,GBP,5200000000.0,6000000000.0
2021-08,Reino Unido,GB,Productos químicos,5,5200000000.0,6000000000.0,-800000000.0,GBP,5200000000.0,6000000000.0
2021-09,Reino Unido,GB,Productos químicos,5,5720000000.0,6600000000.000001,-880000000.000001,GBP,5720000000.0,6600000000.000001
2021-10,Reino Unido,GB,Productos químicos,5,5720000000.0,6600000000.000001,-880000000.000001,GBP,5720000000.0,6600000000.000001
2021-11,Reino Unido,GB,Productos químicos,5,5720000000.0,6600000000.000001,-880000000.000001,GBP,5720000000.0,6600000000.000001
2021-12,Reino Unido,GB,Productos químicos,5,5200000000.0,6000000000.0,-800000000.0,GBP,5200000000.0,6000000000.0
2022-01,Reino Unido,GB,Productos químicos,5,5308333333.333334,6125000000.0,-816666666.666666,GBP,5308333333.333334,6125000000.0
2022-02,Reino Unido,GB,Productos químicos,5,5308333333.333334,6125000000.0,-816666666.666666,GBP,5308333333.333334,6125000000.0
2022-03,Reino Unido,GB,Productos químicos,5,5839166666.666668,6737500000.000001,-898333333.333333,GBP,5839166666.666668,6737500000.000001
2022-04,Reino Unido,GB,Productos químicos,5,5839166666.666668,6737500000.000001,-898333333.333333,GBP,5839166666.666668,6737500000.000001
2022-05,Reino Unido,GB,Productos químicos,5,5308333333.333334,6125000000.0,-816666666.666666,GBP,5308333333.333334,6125000000.0
2022-06,Reino Unido,GB,Productos químicos,5,5308333333.333334,6125000000.0,-816666666.666666,GBP,5308333333.333334,6125000000.0
2022-07,Reino Unido,GB,Productos químicos,5,5308333333.333334,6125000000.0,-816666666.666666,GBP,5308333333.333334,6125000000.0
2022-08,Reino Unido,GB,Productos químicos,5,5308333333.333334,6125000000.0,-816666666.666666,GBP,5308333333.333334,6125000000.0
2022-09,Reino Unido,GB,Productos químicos,5,5839166666.666668,6737500000.000001,-898333333.333333,GBP,5839166666.666668,6737500000.000001
2022-10,Reino Unido,GB,Productos químicos,5,5839166666.666668,6737500000.000001,-898333333.333333,GBP,5839166666.666668,6737500000.000001
2022-11,Reino Unido,GB,Productos químicos,5,5839166666.666668,6737500000.000001,-898333333.333333,GBP,5839166666.666668,6737500000.000001
2022-12,Reino Unido,GB,Productos químicos,5,5308333333.333334,6125000000.0,-816666666.666666,GBP,5308333333.333334,6125000000.0
2023-01,Reino Unido,GB,Productos químicos,5,5416666666.666667,6250000000.0,-833333333.333333,GBP,5416666666.666667,6250000000.0
2023-02,Reino Unido,GB,Productos químicos,5,5416666666.666667,6250000000.0,-833333333.333333,GBP,5416666666.666667,6250000000.0
2023-03,Reino Unido,GB,Productos químicos,5,5958333333.333334,6875000000.000001,-916666666.666667,GBP,5958333333.333334,6875000000.000001
2023-04,Reino Unido,GB,Productos químicos,5,5958333333.333334,6875000000.000001,-916666666.666667,GBP,5958333333.333334,6875000000.000001
2023-05,Reino Unido,GB,Productos químicos,5,5416666666.666667,6250000000.0,-833333333.333333,GBP,5416666666.666667,6250000000.0
2023-06,Reino Unido,GB,Productos químicos,5,5416666666.666667,6250000000.0,-833333333.333333,GBP,5416666666.666667,6250000000.0
2023-07,Reino Unido,GB,Productos químicos,5,5416666666.666667,6250000000.0,-833333333.333333,GBP,5416666666.666667,6250000000.0
2023-08,Reino Unido,GB,Productos químicos,5,5416666666.666667,6250000000.0,-833333333.333333,GBP,5416666666.666667,6250000000.0
2023-09,Reino Unido,GB,Productos químicos,5,5958333333.333334,6875000000.000001,-916666666.666667,GBP,5958333333.333334,6875000000.000001
2023-10,Reino Unido,GB,Productos químicos,5,5958333333.333334,6875000000.000001,-916666666.666667,GBP,5958333333.333334,6875000000.000001
2023-11,Reino Unido,GB,Productos químicos,5,5958333333.333334,6875000000.000001,-916666666.666667,GBP,5958333333.333334,6875000000.000001
2023-12,Reino Unido,GB,Productos químicos,5,5416666666.666667,6250000000.0,-833333333.333333,GBP,5416666666.666667,6250000000.0
2024-01,Reino Unido,GB,Productos químicos,5,5525000000.0,6375000000.0,-850000000.0,GBP,5525000000.0,6375000000.0
2024-02,Reino Unido,GB,Productos químicos,5,5525000000.0,6375000000.0,-850000000.0,GBP,5525000000.0,6375000000.0
2024-03,Reino Unido,GB,Productos químicos,5,6077500000.000001,7012500000.000001,-935000000.0,GBP,6077500000.000001,7012500000.000001
2024-04,Reino Unido,GB,Productos químicos,5,6077500000.000001,7012500000.000001,-935000000.0,GBP,6077500000.000001,7012500000.000001
2024-05,Reino Unido,GB,Productos químicos,5,5525000000.0,6375000000.0,-850000000.0,GBP,5525000000.0,6375000000.0
2024-06,Reino Unido,GB,Productos químicos,5,5525000000.0,6375000000.0,-850000000.0,GBP,5525000000.0,6375000000.0
2024-07,Reino Unido,GB,Productos químicos,5,5525000000.0,6375000000.0,-850000000.0,GBP,5525000000.0,6375000000.0
2024-08,Reino Unido,GB,Productos químicos,5,5525000000.0,6375000000.0,-850000000.0,GBP,5525000000.0,6375000000.0
2024-09,Reino Unido,GB,Productos químicos,5,6077500000.000001,7012500000.000001,-935000000.0,GBP,6077500000.000001,7012500000.000001
2024-10,Reino Unido,GB,Productos químicos,5,6077500000.000001,7012500000.000001,-935000000.0,GBP,6077500000.000001,7012500000.000001
2024-11,Reino Unido,GB,Productos químicos,5,6077500000.000001,7012500000.000001,-935000000.0,GBP,6077500000.000001,7012500000.000001
2024-12,Reino Unido,GB,Productos químicos,5,5525000000.0,6375000000.0,-850000000.0,GBP,5525000000.0,6375000000.0
2025-01,Reino Unido,GB,Productos químicos,5,5633333333.333334,6500000000.0,-866666666.666666,GBP,5633333333.333334,6500000000.0
2025-02,Reino Unido,GB,Productos químicos,5,5633333333.333334,6500000000.0,-866666666.666666,GBP,5633333333.333334,6500000000.0
2025-03,Reino Unido,GB,Productos químicos,5,6196666666.666668,7150000000.000001,-953333333.333333,GBP,6196666666.666668,7150000000.000001
2025-04,Reino Unido,GB,Productos químicos,5,6196666666.666668,7150000000.000001,-953333333.333333,GBP,6196666666.666668,7150000000.000001
2025-05,Reino Unido,GB,Productos químicos,5,5633333333.333334,6500000000.0,-866666666.666666,GBP,5633333333.333334,6500000000.0
2025-06,Reino Unido,GB,Productos químicos,5,5633333333.333334,6500000000.0,-866666666.666666,GBP,5633333333.333334,6500000000.0
2025-07,Reino Unido,GB,Productos químicos,5,5633333333.333334,6500000000.0,-866666666.666666,GBP,5633333333.333334,6500000000.0
2025-08,Reino Unido,GB,Productos químicos,5,5633333333.333334,6500000000.0,-866666666.666666,GBP,5633333333.333334,6500000000.0
2025-09,Reino Unido,GB,Productos químicos,5,6196666666.666668,7150000000.000001,-953333333.333333,GBP,6196666666.666668,7150000000.000001
2025-10,Reino Unido,GB,Productos químicos,5,6196666666.666668,7150000000.000001,-953333333.333333,GBP,6196666666.666668,7150000000.000001
2025-11,Reino Unido,GB,Productos químicos,5,6196666666.666668,7150000000.000001,-953333333.333333,GBP,6196666666.666668,7150000000.000001
2025-12,Reino Unido,GB,Productos químicos,5,5633333333.333334,6500000000.0,-866666666.666666,GBP,5633333333.333334,6500000000.0
2026-01,Reino Unido,GB,Productos químicos,5,5741666666.666667,6625000000.0,-883333333.333333,GBP,5741666666.666667,6625000000.0
2026-02,Reino Unido,GB,Productos químicos,5,5741666666.666667,6625000000.0,-883333333.333333,GBP,5741666666.666667,6625000000.0
2013-01,Reino Unido,GB,Manufacturas por material,6,2333333333.3333335,3666666666.6666665,-1333333333.333333,GBP,2333333333.3333335,3666666666.6666665
2013-02,Reino Unido,GB,Manufacturas por material,6,2333333333.3333335,3666666666.6666665,-1333333333.333333,GBP,2333333333.3333335,3666666666.6666665
2013-03,Reino Unido,GB,Manufacturas por material,6,2566666666.666667,4033333333.3333335,-1466666666.6666665,GBP,2566666666.666667,4033333333.3333335
2013-04,Reino Unido,GB,Manufacturas por material,6,2566666666.666667,4033333333.3333335,-1466666666.6666665,GBP,2566666666.666667,4033333333.3333335
2013-05,Reino Unido,GB,Manufacturas por material,6,2333333333.3333335,3666666666.6666665,-1333333333.333333,GBP,2333333333.3333335,3666666666.6666665
2013-06,Reino Unido,GB,Manufacturas por material,6,2333333333.3333335,3666666666.6666665,-1333333333.333333,GBP,2333333333.3333335,3666666666.6666665
2013-07,Reino Unido,GB,Manufacturas por material,6,2333333333.3333335,3666666666.6666665,-1333333333.333333,GBP,2333333333.3333335,3666666666.6666665
2013-08,Reino Unido,GB,Manufacturas por material,6,2333333333.3333335,3666666666.6666665,-1333333333.333333,GBP,2333333333.3333335,3666666666.6666665
2013-09,Reino Unido,GB,Manufacturas por material,6,2566666666.666667,4033333333.3333335,-1466666666.6666665,GBP,2566666666.666667,4033333333.3333335
2013-10,Reino Unido,GB,Manufacturas por material,6,2566666666.666667,4033333333.3333335,-1466666666.6666665,GBP,2566666666.666667,4033333333.3333335
2013-11,Reino Unido,GB,Manufacturas por material,6,2566666666.666667,4033333333.3333335,-1466666666.6666665,GBP,2566666666.666667,4033333333.3333335
2013-12,Reino Unido,GB,Manufacturas por material,6,2333333333.3333335,3666666666.6666665,-1333333333.333333,GBP,2333333333.3333335,3666666666.6666665
2014-01,Reino Unido,GB,Manufacturas por material,6,2391666666.6666665,3758333333.3333335,-1366666666.666667,GBP,2391666666.6666665,3758333333.3333335
2014-02,Reino Unido,GB,Manufacturas por material,6,2391666666.6666665,3758333333.3333335,-1366666666.666667,GBP,2391666666.6666665,3758333333.3333335
2014-03,Reino Unido,GB,Manufacturas por material,6,2630833333.3333335,4134166666.666667,-1503333333.3333335,GBP,2630833333.3333335,4134166666.666667
2014-04,Reino Unido,GB,Manufacturas por material,6,2630833333.3333335,4134166666.666667,-1503333333.3333335,GBP,2630833333.3333335,4134166666.666667
2014-05,Reino Unido,GB,Manufacturas por material,6,2391666666.6666665,3758333333.3333335,-1366666666.666667,GBP,2391666666.6666665,3758333333.3333335
2014-06,Reino Unido,GB,Manufacturas por material,6,2391666666.6666665,3758333333.3333335,-1366666666.666667,GBP,2391666666.6666665,3758333333.3333335
2014-07,Reino Unido,GB,Manufacturas por material,6,2391666666.6666665,3758333333.3333335,-1366666666.666667,GBP,2391666666.6666665,3758333333.3333335
2014-08,Reino Unido,GB,Manufacturas por material,6,2391666666.6666665,3758333333.3333335,-1366666666.666667,GBP,2391666666.6666665,3758333333.3333335
2014-09,Reino Unido,GB,Manufacturas por material,6,2630833333.3333335,4134166666.666667,-1503333333.3333335,GBP,2630833333.3333335,4134166666.666667
2014-10,Reino Unido,GB,Manufacturas por material,6,2630833333.3333335,4134166666.666667,-1503333333.3333335,GBP,2630833333.3333335,4134166666.666667
2014-11,Reino Unido,GB,Manufacturas por material,6,2630833333.3333335,4134166666.666667,-1503333333.3333335,GBP,2630833333.3333335,4134166666.666667
2014-12,Reino Unido,GB,Manufacturas por material,6,2391666666.6666665,3758333333.3333335,-1366666666.666667,GBP,2391666666.6666665,3758333333.3333335
2015-01,Reino Unido,GB,Manufacturas por material,6,2450000000.0,3849999999.9999995,-1399999999.9999995,GBP,2450000000.0,3849999999.9999995
2015-02,Reino Unido,GB,Manufacturas por material,6,2450000000.0,3849999999.9999995,-1399999999.9999995,GBP,2450000000.0,3849999999.9999995
2015-03,Reino Unido,GB,Manufacturas por material,6,2695000000.0,4235000000.0,-1540000000.0,GBP,2695000000.0,4235000000.0
2015-04,Reino Unido,GB,Manufacturas por material,6,2695000000.0,4235000000.0,-1540000000.0,GBP,2695000000.0,4235000000.0
2015-05,Reino Unido,GB,Manufacturas por material,6,2450000000.0,3849999999.9999995,-1399999999.9999995,GBP,2450000000.0,3849999999.9999995
2015-06,Reino Unido,GB,Manufacturas por material,6,2450000000.0,3849999999.9999995,-1399999999.9999995,GBP,2450000000.0,3849999999.9999995
2015-07,Reino Unido,GB,Manufacturas por material,6,2450000000.0,3849999999.9999995,-1399999999.9999995,GBP,2450000000.0,3849999999.9999995
2015-08,Reino Unido,GB,Manufacturas por material,6,2450000000.0,3849999999.9999995,-1399999999.9999995,GBP,2450000000.0,3849999999.9999995
2015-09,Reino Unido,GB,Manufacturas por material,6,2695000000.0,4235000000.0,-1540000000.0,GBP,2695000000.0,4235000000.0
2015-10,Reino Unido,GB,Manufacturas por material,6,2695000000.0,4235000000.0,-1540000000.0,GBP,2695000000.0,4235000000.0
2015-11,Reino Unido,GB,Manufacturas por material,6,2695000000.0,4235000000.0,-1540000000.0,GBP,2695000000.0,4235000000.0
2015-12,Reino Unido,GB,Manufacturas por material,6,2450000000.0,3849999999.9999995,-1399999999.9999995,GBP,2450000000.0,3849999999.9999995
2016-01,Reino Unido,GB,Manufacturas por material,6,2508333333.333333,3941666666.6666665,-1433333333.3333335,GBP,2508333333.333333,3941666666.6666665
2016-02,Reino Unido,GB,Manufacturas por material,6,2508333333.333333,3941666666.6666665,-1433333333.3333335,GBP,2508333333.333333,3941666666.6666665
2016-03,Reino Unido,GB,Manufacturas por material,6,2759166666.6666665,4335833333.333334,-1576666666.6666675,GBP,2759166666.6666665,4335833333.333334
2016-04,Reino Unido,GB,Manufacturas por material,6,2759166666.6666665,4335833333.333334,-1576666666.6666675,GBP,2759166666.6666665,4335833333.333334
2016-05,Reino Unido,GB,Manufacturas por material,6,2508333333.333333,3941666666.6666665,-1433333333.3333335,GBP,2508333333.333333,3941666666.6666665
2016-06,Reino Unido,GB,Manufacturas por material,6,2508333333.333333,3941666666.6666665,-1433333333.3333335,GBP,2508333333.333333,3941666666.6666665
2016-07,Reino Unido,GB,Manufacturas por material,6,2508333333.333333,3941666666.6666665,-1433333333.3333335,GBP,2508333333.333333,3941666666.6666665
2016-08,Reino Unido,GB,Manufacturas por material,6,2508333333.333333,3941666666.6666665,-1433333333.3333335,GBP,2508333333.333333,3941666666.6666665
2016-09,Reino Unido,GB,Manufacturas por material,6,2759166666.6666665,4335833333.333334,-1576666666.6666675,GBP,2759166666.6666665,4335833333.333334
2016-10,Reino Unido,GB,Manufacturas por material,6,2759166666.6666665,4335833333.333334,-1576666666.6666675,GBP,2759166666.6666665,4335833333.333334
2016-11,Reino Unido,GB,Manufacturas por material,6,2759166666.6666665,4335833333.333334,-1576666666.6666675,GBP,2759166666.6666665,4335833333.333334
2016-12,Reino Unido,GB,Manufacturas por material,6,2508333333.333333,3941666666.6666665,-1433333333.3333335,GBP,2508333333.333333,3941666666.6666665
2017-01,Reino Unido,GB,Manufacturas por material,6,2566666666.6666665,4033333333.333333,-1466666666.6666665,GBP,2566666666.6666665,4033333333.333333
2017-02,Reino Unido,GB,Manufacturas por material,6,2566666666.6666665,4033333333.333333,-1466666666.6666665,GBP,2566666666.6666665,4033333333.333333
2017-03,Reino Unido,GB,Manufacturas por material,6,2823333333.3333335,4436666666.666667,-1613333333.3333335,GBP,2823333333.3333335,4436666666.666667
2017-04,Reino Unido,GB,Manufacturas por material,6,2823333333.3333335,4436666666.666667,-1613333333.3333335,GBP,2823333333.3333335,4436666666.666667
2017-05,Reino Unido,GB,Manufacturas por material,6,2566666666.6666665,4033333333.333333,-1466666666.6666665,GBP,2566666666.6666665,4033333333.333333
2017-06,Reino Unido,GB,Manufacturas por material,6,2566666666.6666665,4033333333.333333,-1466666666.6666665,GBP,2566666666.6666665,4033333333.333333
2017-07,Reino Unido,GB,Manufacturas por material,6,2566666666.6666665,4033333333.333333,-1466666666.6666665,GBP,2566666666.6666665,4033333333.333333
2017-08,Reino Unido,GB,Manufacturas por material,6,2566666666.6666665,4033333333.333333,-1466666666.6666665,GBP,2566666666.6666665,4033333333.333333
2017-09,Reino Unido,GB,Manufacturas por material,6,2823333333.3333335,4436666666.666667,-1613333333.3333335,GBP,2823333333.3333335,4436666666.666667
2017-10,Reino Unido,GB,Manufacturas por material,6,2823333333.3333335,4436666666.666667,-1613333333.3333335,GBP,2823333333.3333335,4436666666.666667
2017-11,Reino Unido,GB,Manufacturas por material,6,2823333333.3333335,4436666666.666667,-1613333333.3333335,GBP,2823333333.3333335,4436666666.666667
2017-12,Reino Unido,GB,Manufacturas por material,6,2566666666.6666665,4033333333.333333,-1466666666.6666665,GBP,2566666666.6666665,4033333333.333333
2018-01,Reino Unido,GB,Manufacturas por material,6,2625000000.0,4125000000.0,-1500000000.0,GBP,2625000000.0,4125000000.0
2018-02,Reino Unido,GB,Manufacturas por material,6,2625000000.0,4125000000.0,-1500000000.0,GBP,2625000000.0,4125000000.0
2018-03,Reino Unido,GB,Manufacturas por material,6,2887500000.0,4537500000.0,-1650000000.0,GBP,2887500000.0,4537500000.0
2018-04,Reino Unido,GB,Manufacturas por material,6,2887500000.0,4537500000.0,-1650000000.0,GBP,2887500000.0,4537500000.0
2018-05,Reino Unido,GB,Manufacturas por material,6,2625000000.0,4125000000.0,-1500000000.0,GBP,2625000000.0,4125000000.0
2018-06,Reino Unido,GB,Manufacturas por material,6,2625000000.0,4125000000.0,-1500000000.0,GBP,2625000000.0,4125000000.0
2018-07,Reino Unido,GB,Manufacturas por material,6,2625000000.0,4125000000.0,-1500000000.0,GBP,2625000000.0,4125000000.0
2018-08,Reino Unido,GB,Manufacturas por material,6,2625000000.0,4125000000.0,-1500000000.0,GBP,2625000000.0,4125000000.0
2018-09,Reino Unido,GB,Manufacturas por material,6,2887500000.0,4537500000.0,-1650000000.0,GBP,2887500000.0,4537500000.0
2018-10,Reino Unido,GB,Manufacturas por material,6,2887500000.0,4537500000.0,-1650000000.0,GBP,2887500000.0,4537500000.0
2018-11,Reino Unido,GB,Manufacturas por material,6,2887500000.0,4537500000.0,-1650000000.0,GBP,2887500000.0,4537500000.0
2018-12,Reino Unido,GB,Manufacturas por material,6,2625000000.0,4125000000.0,-1500000000.0,GBP,2625000000.0,4125000000.0
2019-01,Reino Unido,GB,Manufacturas por material,6,2683333333.3333335,4216666666.6666665,-1533333333.333333,GBP,2683333333.3333335,4216666666.6666665
2019-02,Reino Unido,GB,Manufacturas por material,6,2683333333.3333335,4216666666.6666665,-1533333333.333333,GBP,2683333333.3333335,4216666666.6666665
2019-03,Reino Unido,GB,Manufacturas por material,6,2951666666.666667,4638333333.333334,-1686666666.666667,GBP,2951666666.666667,4638333333.333334
2019-04,Reino Unido,GB,Manufacturas por material,6,2951666666.666667,4638333333.333334,-1686666666.666667,GBP,2951666666.666667,4638333333.333334
2019-05,Reino Unido,GB,Manufacturas por material,6,2683333333.3333335,4216666666.6666665,-1533333333.333333,GBP,2683333333.3333335,4216666666.6666665
2019-06,Reino Unido,GB,Manufacturas por material,6,2683333333.3333335,4216666666.6666665,-1533333333.333333,GBP,2683333333.3333335,4216666666.6666665
2019-07,Reino Unido,GB,Manufacturas por material,6,2683333333.3333335,4216666666.6666665,-1533333333.333333,GBP,2683333333.3333335,4216666666.6666665
2019-08,Reino Unido,GB,Manufacturas por material,6,2683333333.3333335,4216666666.6666665,-1533333333.333333,GBP,2683333333.3333335,4216666666.6666665
2019-09,Reino Unido,GB,Manufacturas por material,6,2951666666.666667,4638333333.333334,-1686666666.666667,GBP,2951666666.666667,4638333333.333334
2019-10,Reino Unido,GB,Manufacturas por material,6,2951666666.666667,4638333333.333334,-1686666666.666667,GBP,2951666666.666667,4638333333.333334
2019-11,Reino Unido,GB,Manufacturas por material,6,2951666666.666667,4638333333.333334,-1686666666.666667,GBP,2951666666.666667,4638333333.333334
2019-12,Reino Unido,GB,Manufacturas por material,6,2683333333.3333335,4216666666.6666665,-1533333333.333333,GBP,2683333333.3333335,4216666666.6666665
2020-01,Reino Unido,GB,Manufacturas por material,6,2741666666.6666665,4308333333.333333,-1566666666.6666665,GBP,2741666666.6666665,4308333333.333333
2020-02,Reino Unido,GB,Manufacturas por material,6,2741666666.6666665,4308333333.333333,-1566666666.6666665,GBP,2741666666.6666665,4308333333.333333
2020-03,Reino Unido,GB,Manufacturas por material,6,3015833333.3333335,4739166666.666667,-1723333333.3333335,GBP,3015833333.3333335,4739166666.666667
2020-04,Reino Unido,GB,Manufacturas por material,6,3015833333.3333335,4739166666.666667,-1723333333.3333335,GBP,3015833333.3333335,4739166666.666667
2020-05,Reino Unido,GB,Manufacturas por material,6,2741666666.6666665,4308333333.333333,-1566666666.6666665,GBP,2741666666.6666665,4308333333.333333
2020-06,Reino Unido,GB,Manufacturas por material,6,2741666666.6666665,4308333333.333333,-1566666666.6666665,GBP,2741666666.6666665,4308333333.333333
2020-07,Reino Unido,GB,Manufacturas por material,6,2741666666.6666665,4308333333.333333,-1566666666.6666665,GBP,2741666666.6666665,4308333333.333333
2020-08,Reino Unido,GB,Manufacturas por material,6,2741666666.6666665,4308333333.333333,-1566666666.6666665,GBP,2741666666.6666665,4308333333.333333
2020-09,Reino Unido,GB,Manufacturas por material,6,3015833333.3333335,4739166666.666667,-1723333333.3333335,GBP,3015833333.3333335,4739166666.666667
2020-10,Reino Unido,GB,Manufacturas por material,6,3015833333.3333335,4739166666.666667,-1723333333.3333335,GBP,3015833333.3333335,4739166666.666667
2020-11,Reino Unido,GB,Manufacturas por material,6,3015833333.3333335,4739166666.666667,-1723333333.3333335,GBP,3015833333.3333335,4739166666.666667
2020-12,Reino Unido,GB,Manufacturas por material,6,2741666666.6666665,4308333333.333333,-1566666666.6666665,GBP,2741666666.6666665,4308333333.333333
2021-01,Reino Unido,GB,Manufacturas por material,6,2799999999.9999995,4400000000.0,-1600000000.0000005,GBP,2799999999.9999995,4400000000.0
2021-02,Reino Unido,GB,Manufacturas por material,6,2799999999.9999995,4400000000.0,-1600000000.0000005,GBP,2799999999.9999995,4400000000.0
2021-03,Reino Unido,GB,Manufacturas por material,6,3079999999.9999995,4840000000.0,-1760000000.0000005,GBP,3079999999.9999995,4840000000.0
2021-04,Reino Unido,GB,Manufacturas por material,6,3079999999.9999995,4840000000.0,-1760000000.0000005,GBP,3079999999.9999995,4840000000.0
2021-05,Reino Unido,GB,Manufacturas por material,6,2799999999.9999995,4400000000.0,-1600000000.0000005,GBP,2799999999.9999995,4400000000.0
2021-06,Reino Unido,GB,Manufacturas por material,6,2799999999.9999995,4400000000.0,-1600000000.0000005,GBP,2799999999.9999995,4400000000.0
2021-07,Reino Unido,GB,Manufacturas por material,6,2799999999.9999995,4400000000.0,-1600000000.0000005,GBP,2799999999.9999995,4400000000.0
2021-08,Reino Unido,GB,Manufacturas por material,6,2799999999.9999995,4400000000.0,-1600000000.0000005,GBP,2799999999.9999995,4400000000.0
2021-09,Reino Unido,GB,Manufacturas por material,6,3079999999.9999995,4840000000.0,-1760000000.0000005,GBP,3079999999.9999995,4840000000.0
2021-10,Reino Unido,GB,Manufacturas por material,6,3079999999.9999995,4840000000.0,-1760000000.0000005,GBP,3079999999.9999995,4840000000.0
2021-11,Reino Unido,GB,Manufacturas por material,6,3079999999.9999995,4840000000.0,-1760000000.0000005,GBP,3079999999.9999995,4840000000.0
2021-12,Reino Unido,GB,Manufacturas por material,6,2799999999.9999995,4400000000.0,-1600000000.0000005,GBP,2799999999.9999995,4400000000.0
2022-01,Reino Unido,GB,Manufacturas por material,6,2858333333.333333,4491666666.666666,-1633333333.333333,GBP,2858333333.333333,4491666666.666666
2022-02,Reino Unido,GB,Manufacturas por material,6,2858333333.333333,4491666666.666666,-1633333333.333333,GBP,2858333333.333333,4491666666.666666
2022-03,Reino Unido,GB,Manufacturas por material,6,3144166666.6666665,4940833333.333333,-1796666666.6666665,GBP,3144166666.6666665,4940833333.333333
2022-04,Reino Unido,GB,Manufacturas por material,6,3144166666.6666665,4940833333.333333,-1796666666.6666665,GBP,3144166666.6666665,4940833333.333333
2022-05,Reino Unido,GB,Manufacturas por material,6,2858333333.333333,4491666666.666666,-1633333333.333333,GBP,2858333333.333333,4491666666.666666
2022-06,Reino Unido,GB,Manufacturas por material,6,2858333333.333333,4491666666.666666,-1633333333.333333,GBP,2858333333.333333,4491666666.666666
2022-07,Reino Unido,GB,Manufacturas por material,6,2858333333.333333,4491666666.666666,-1633333333.333333,GBP,2858333333.333333,4491666666.666666
2022-08,Reino Unido,GB,Manufacturas por material,6,2858333333.333333,4491666666.666666,-1633333333.333333,GBP,2858333333.333333,4491666666.666666
2022-09,Reino Unido,GB,Manufacturas por material,6,3144166666.6666665,4940833333.333333,-1796666666.6666665,GBP,3144166666.6666665,4940833333.333333
2022-10,Reino Unido,GB,Manufacturas por material,6,3144166666.6666665,4940833333.333333,-1796666666.6666665,GBP,3144166666.6666665,4940833333.333333
2022-11,Reino Unido,GB,Manufacturas por material,6,3144166666.6666665,4940833333.333333,-1796666666.6666665,GBP,3144166666.6666665,4940833333.333333
2022-12,Reino Unido,GB,Manufacturas por material,6,2858333333.333333,4491666666.666666,-1633333333.333333,GBP,2858333333.333333,4491666666.666666
2023-01,Reino Unido,GB,Manufacturas por material,6,2916666666.6666665,4583333333.333333,-1666666666.6666665,GBP,2916666666.6666665,4583333333.333333
2023-02,Reino Unido,GB,Manufacturas por material,6,2916666666.6666665,4583333333.333333,-1666666666.6666665,GBP,2916666666.6666665,4583333333.333333
2023-03,Reino Unido,GB,Manufacturas por material,6,3208333333.3333335,5041666666.666667,-1833333333.3333335,GBP,3208333333.3333335,5041666666.666667
2023-04,Reino Unido,GB,Manufacturas por material,6,3208333333.3333335,5041666666.666667,-1833333333.3333335,GBP,3208333333.3333335,5041666666.666667
